project_year,project_id,country_application,country_application_name,country_impact,country_impact_name,orig_country_application,orig_country_application_name,orig_country_impact,orig_country_impact_name,change_comment,project_name,institution,project_location_1,project_location_2,is_deleted,delete_comment,sectors,project_summary,project_details,project_details_other
2012,236,ID,Indonesia,ID,Indonesia,ID,Indonesia,ID,Indonesia,,Bakoel Sajoer Kaja Raja (Rich Vegetabels Vendor),"Wonogiri, Jawa Tengah, Indonesia",,Indonesia,0,,[''],"Enterpreneurship project with support from UN Women &  Mastercard as donors, people as voters, i as a volunteer,and cooperate with mothers in the community citizens called RW/ Rukun Warga  (in 1 RW consisting of approx 100 families/mother). The mothers selects 1 disanvantaged women in their area and support her success (e.g. by give her access to trading & being consumers). So universe help her!:)",,"
Every single tiny action we carry out reflect and affect of our politics
Anastasia Chung (friend)
RA Kartini, the figure of women warriors of being unyielding in fight for the rights of women."
2012,237,UG,Uganda,UG,Uganda,UG,Uganda,UG,Uganda,,ACT NOW!,IGANGA  AND KATAKWI DISTRICTS,,Uganda,0,,[''],"the  project will provide community beneficiaries if Katakwi and Iganga Districts sustainable incomes through entrepreneurship skills training. _x000D_
we shall have the youths develop groups according to their likes and then aid them with all the necessary information so that they came make the best choice of business. Working together will help them get access to good markets and best prices.",,"
Some thing worthy doing is worthy doing well.
heard it from my teacher at 12 and have kept it since.
The hope that the world can become a better place and that I should be a part of making it happen._x000D_
"
2012,238,,,,,,,,,,EMPOWERMENT FOR PEACE,LUGBE FHA ABUJA.  NIGERIA,,,0,,[''],"OHWYPI came up with an idea to establish literacy and skill acquisition center tagged EMPOWERMENT FOR PEACE. The aim of the project is to educate and train women and girls in various skills as well as create awareness for HIV/AIDS and other sexually transmitted disease, in order to promote literacy, good health, self confidence, self reliance among the women and girls, job creation and empowerment",,"
POVERTY ERADICATION AND MENTORING
SELF
WHEN WOMEN DO WELL IN A SENSITIVE POSTS AM INSPIRED"
2012,239,KG,Kyrgyzstan,KG,Kyrgyzstan,KG,Kyrgyzstan,KG,Kyrgyzstan,,Koldo Shop,Kyrgyz Republic (Kyrgyzstan),,Kyrgyzstan,0,,[''],"Modern marketing tools implement in acting small entrepreneurship of physically handicapped ladies kind of web-site, e-shop for business developing and global market integration with small business management educational program (key basic knowledge of finance, hr, marketing, promotion, pr, production, cost management in available for understanding form) as addition.",,"
As our case is new, we must think and act anew.
Abraham Lincoln
My source of inspiration is my community, which provides my daily life with different color of emotions, feelings and minds. Unfortunately not every people has such complete opportunity, thatâ€™s why i have strong motivation to share with part of given me opportunity by life. The life is rich in emotion and feeling color. We can share with this unlimited one. "
2012,240,ID,Indonesia,ID,Indonesia,ID,Indonesia,ID,Indonesia,,"end all violence against women, empowering women and save the environment","Semarang, Central Java, Indonesia",,Indonesia,0,,[''],"Women aged 18 -35 years in the village kemijen is a housewife. The project will invite the women to become agents of change. Start of an effort to stop the violence, save the environment by managing waste into valuable goods to. To realize that the women in kemijen will be encouraged to foo form an organization to be trained in gender knowledge,trained improving waste management and sales skills. ",,"
I free my self from hatred_x000D_
Throught  forgiveness  and love_x000D_
I understand that suffering_x000D_
When it cannot be avoided_x000D_
Is here to help me on my way to glory_x000D_
I understand that_x000D_
Everything is connected_x000D_
That all roads meet_x000D_
And that all rivers flow into the same sea_x000D_

Aleph â€“ Paulo Coelho
Books"
2012,241,PH,Philippines,PH,Philippines,PH,Philippines,PH,Philippines,,180degreesproject,Philippines,,Philippines,0,,[''],180 degrees project is a hybrid social enterprise primarily aimed to uplift and empower the lives of women and the impoverished communities they belong to. Secondary aim of the project is to promote the preservation of indigenous culture and values formation.  ,,"
You must be the change you want to see in the world.
Mahatma Gandhi
The women and children in impoverished communities who never complains about their situation in life but instead never looses hope in knowing there is a brighter future ahead. _x000D_
_x000D_
"
2012,242,NG,Nigeria,NG,Nigeria,NG,Nigeria,NG,Nigeria,,"Eco-friendly,  mobile car cleaning service as a form of empowerment scheme for girls and women","Lagos, Nigeria",,Nigeria,0,,[''],"Eco-friendly, mobile car cleaning service as a form of empowerment scheme for girls and women._x000D_
A business idea that can leverage on the ever increasing number of automobiles (cars) in cities. The project focuses on identifying, developing and building capacities of girls and women to be able to provide Eco-friendly car cleaning services to targeted car owners in the cities.",,"
â€œA woman is the full circle. Within her is the power to create, nurture and transform.â€ ~Diane Mariechild
http://livingempowered.areavoices.com
I am a graduate of chemical engineering, young single girl with a passion to seeking ways to improve the living conditions of girls and women living in my community. My personal  source of inspiration was my place of worship. My Pastor once announced that there was need for the parking facilities to be expanded so that car owners can conveniently park. Then the idea of providing cleaning services came to heart. This service can be conveniently and excellently rendered by women and girls."
2012,243,CD,"Congo, the Democratic Republic of the",CD,"Congo, the Democratic Republic of the",CD,"Congo, the Democratic Republic of the",CD,"Congo, the Democratic Republic of the",,economic empowerment of 40 single mothers through soap making ,"Swima , Fizi Territory",,"Congo, The Democratic Republic of The",0,,[''],The single mothers as others women and girls are victims of gender based violence in our territory. As you know the fact of being raped has many consequences mostly to be rejected by the families so we would like to train or to empower economically the single mothers in order to prepare their own future ,,"
Educate a woman or a girl is educating all the nation that's why  when we train single mothers we are sure that we secure the lives of our people through the children of the single mothers.
african proverbs
we are fond of children's lives that's why helping the single mothers is a helping our selves.  "
2012,244,UG,Uganda,UG,Uganda,UG,Uganda,UG,Uganda,,KYEBANDO COMMUNITY INITIATIVE,WAKISO DISTRICT FOUND IN UGANDA,,Uganda,0,,[''],"Kyebando community initiative is a HIV/AIDS infected people oriented voluntary organization, formed to immediately recruit, rehabilitate and empower women infected and affected with HIV/ AIDS. Children are also given priority and the organization tries to offer equal mutual participation in the turmoil of HIV/AIDS epidemic which makes their life and standards of living very hard. ",,"
my favourite insipiration quote is:''Ivesting in girls and women is likely to prevent inter generational cycles of poverty and yeild high economical and social returns''.To me this means that if we empower women it will change the wordlds social and economic world because women constitute ahalf of the worlds population and carry out two thirds of the worlds working hours which is 66% but still earn only 10% of the worlds income and hold just 1%of the world capital. 
women of faith network Uganda.
women of faith network in uganda :women always straggle for development social factros and ecomomical issues , so women are agents of change.this always comes to my mind that a community with out committed women is likely to have many problems unsolved and may lag behind forever. "
2012,245,GH,Ghana,GH,Ghana,GH,Ghana,GH,Ghana,,"The Peace and Love Club - telling stories, changing lives  ","Old Fadama Slum, Accra, Ghana",,Ghana,0,,[''],"The Peace and Love Club is a small group of young female sex workers living and working in a brothel in a slum in Accra. They are extremely vulnerable to sexual and physical violence and to HIV. Theatre for a Change will use their innovative methodology to empower the women to live safer lives,take part in income generating training and advocate for gender equality in their community.",,"
'One action is more valuable than a thousand good intentions'
John Mason
You can do it even if others say you can't"
2012,246,GH,Ghana,GH,Ghana,GH,Ghana,GH,Ghana,,Bamboocraft Training for women and Environmental Restoration  ,"Breman Asikuma, Central region, Ghana, West Africa",,Ghana,0,,[''],"Agriculture is the mainstay of the people of Breman-Asikuma in the Central Region of Ghana. However, crop yields have dwindled due to the effects of climate change. This have had untold hardship on family well-being with women and children bearing the brunt of household poverty. A project management Team will be formed. Training will last for 3 months. stipend,tools & materials will be given.",,"
If you educate a man you educate an individual, but if you educate a woman you educate a family (nation).
Dr. James Emmanuel Kwegyir-Aggrey
Coming form an educational institution which laid emphasis on rural community development,I grew to appreciate the great challenges and discrimination women are made to face daily. _x000D_
My experience as a Women's Advocate during my undergraduate studies have built me to look out for opportunities to change the lives of women I encounter. "
2012,247,,,,,,,,,,Farm for a living,Cambodia,,,0,,[''],"Farm for a living project aims to strength power of women in agriculture sector as we provide training, loan, market, and other support that they would ask to. _x000D_
They can enjoying their living by growing their crops around their house. At least, they can help themselves, family, and community._x000D_
It is called \organic farming for sustainable livelihoodâ€. ",,
2012,248,BI,Burundi,BI,Burundi,BI,Burundi,BI,Burundi,,Socio economic empowerment of 51 girls who dropped out school,Bujumbura / Kinama Quarter,,Burundi,0,,[''],Our country was raged by war for 14 years now and that brought aout problemes in people's lives. Excessive poverty woman rights abuses etc. Due to poverty parents are unable to pay fees for the childrens at school that why many girls abandon. We would like to train girls in nine months on computer science so that they can get jobs and self depend in future. Now they indulge into to sex to get food,,"
If you give a fish I shall eat it in one day but if you train me how to fish I will never be hungry. Training and people education are our fovourite inspiration
chinese philosopher Mister Confecius 
The people daily life teaches us much. We don't understand how people are poor when they have the mind to work. Our personal source of inspiration is in training and advocacy for bringind a change in woman lives.  "
2012,249,GH,Ghana,GH,Ghana,GH,Ghana,GH,Ghana,,Empowering the vulnerable women of the Old Fadama Community,"Old Fadama, Accra, Ghana",,Ghana,0,,[''],"Old Fadama is a slum community in Accra, Ghana. We are working with a group of women who live in the slum and work as sex workers. They are a profoundly vulnerable group, and subject to frequent sexual and physical violence. Theatre for a Change will help them become equiped with the skills to live safer lives, use interactive theatre to advocate and skills training to develop alternative incomes.",,"
'One action is more valuable than a thousand good intentions'
John Mason
You can do it even if others say you can't"
2012,250,PK,Pakistan,PK,Pakistan,PK,Pakistan,PK,Pakistan,,Empowering Young Girls through Arts and Film,"Lahore, Pakistan",,Pakistan,0,,[''],"Through this project, we will work with young girls from the age of 5 to 17, through a variety of arts mediums, to enable them in developing global understanding and express themselves about their issues. _x000D_
There are two components of this project, the first is to hold film shows and discussion sessions and second is to conduct workshops on creative art, photography and film-making in the schools.",,"
â€œWhen women thrive, all of society benefits, and succeeding generations are given a better start in life.â€ _x000D_
Kofi Annan, Ex-Secretary-General of the United Nations
Report: Discussion Forum on the Advancement of Women in Asia Pacific. UNDP
I truly believe that arts has a power to change, and over the years of working with children and young people, I have witnessed that it empowers individuals to becomes stronger human beings in their adult life. They are more confident to face challenges of any kind, and develops critical understanding to solves complex problems. Women in particular needs such empowerment in countries like Pakistan, where education system and social values does not effectively allow them to truly become the productive part of our society. Arts has the power to allow people, specially young girls and women to nurture the abilities for a confident and leading roles."
2012,251,LK,Sri Lanka,LK,Sri Lanka,LK,Sri Lanka,LK,Sri Lanka,,New and innovative economic ventures in order to contribute for the sustainable economic development in North East of Sri Lanka.,Sri Lanka ,,Sri Lanka,0,,[''],"Giving priority to the womenâ€™s needs, the Association of War Affected Womenâ€™s Youth Group came forward with the idea of empowering young women from the North and East part of Sri Lanka through beauty culture and bridal dressing.",,"
If you want something you never had, then do something you never did- Nossrat Peseschkian 
Through an E mail 
my personal experiences "
2012,252,GH,Ghana,GH,Ghana,GH,Ghana,GH,Ghana,,Shea nut â€“ a tool to alleviate poverty in the northern region of Ghana,Wechau in the northern part of Ghana,,Ghana,0,,[''],The ultimate objective of this project is to help in improving the economic status and financial well being of Ghanaians. This project has its operational area as the Northern part of Ghana which is among the least developed regions in terms of economic status. This is line with Millennium Development Goals (MDGs) 1: Eradicate extreme poverty.  ,,"
â€œWhatever you do, be different â€“ that was the advice my mother gave me, and I canâ€™t think of better advice for an entrepreneur. If youâ€™re different, you will stand out.â€
Anita Roddick, founder of The Body Shop
I grew up a community where there is lot poverty which causes over dependency which hinders community development and sustainability. I aspire to contribute in a positive way to my community members and enable them to invest in their own community through girl education and production of shea butter. _x000D_
_x000D_
I am driven by passion to work with people from all walks of life to make a positive difference in the world. This has motivated me to be engaged in several community development projects for the past nine (9) years now._x000D_
"
2012,253,PK,Pakistan,PK,Pakistan,PK,Pakistan,PK,Pakistan,,empower older and younger women to play an Active role in society,Pakistan,,Pakistan,0,,[''],"we want to empower older Pakistani women to believe on themselves that they can live their life independlty with dingity,  and joy in any age.Pakistan has lots of skills. the most important thing is to empower them to understand  that they can make themselves independent.",,"
People are often unreasonable, illogical, and self-centered: Forgive them anyway. If you are kind, people may accuse you of selfish, ulterior motives: Be kind anyway. If you are successful you will win some false friends and true enemies: Succeed anyway. If you are honest and frank people will try to cheat you: Be honest anyway. _x000D_
What you spend years building, someone could destroy overnight: Build anyway. If you find serenity and happiness, they may be jealous of you: Be happy anyway. _x000D_
The good you do today, will often be forgotten by tomorrow: Do good anyway. Give the world the best you have, and it may never be enough: Give your best anyway. You see, in the final analysis, it is between you and God. It was never between you and them anyway.â€ _x000D_
â€• Mother Teresa
http://www.goodreads.com/author/quotes/838305.Mother_Teresa?page=2
to serve the humanity at large by spreading smiles on the faces of people and become a source of  happiness in their lives."
2012,254,CN,China,CN,China,CN,China,CN,China,,Sports to Inspire,"Phnom Penh, Cambodia ",,China,0,,[''],"_x000D_
Sports to Inspire aims to use sports as an effective medium to foster entrepreneurial qualities among girls and women at Riverkids. Along with the necessary education, financial support, and training, we will help them become successful self-entrepreneurs.  Furthermore, we seek to develop friendship and mutual support among the female community through daily sports practice and community events. ",,"
\It is not about breaking the rules. It is about abandoning the concept of rules altogether.\"""
2012,255,UG,Uganda,UG,Uganda,UG,Uganda,UG,Uganda,,Energy Saving Charcoal Briquettes Project,"Kampala, Uganda",,Uganda,0,,[''],"The project involves making charcoal briquettes from municipal waste. This saves the number of trees cut and provides a ready source of energy and income for young girls and women in Uganda. Not only does it save the environment as less trees are cut, it is sustainable because waste is readily available in Uganda, a developing country. ",,"
\For with God nothing shall be impossible.\""""
Bible, King James Version, Luke 1:37
The potential to work around challenges and offer a solution to others in my community"
2012,256,UG,Uganda,UG,Uganda,UG,Uganda,UG,Uganda,,HEROES OF CHANGE:Exploring Women Creativity in Rural Life,UGANDA,,Uganda,0,,[''],HEROES OF CHANGE-Exploring Women Creativity in Rural Life will be a media programme broadcasted on national television featuring the unsung women heroes who are breaking down the barriers of economic opportunity in rural life,,"
\Be the Change you want to see in the World\""""
Mahatma Ghandi
My personal source of inspiration is my own family.Taking tarditional knowledge from it to create  livelihood."
2012,257,GH,Ghana,GH,Ghana,GH,Ghana,GH,Ghana,,Empowering rural and urban poor girls through ICT ,"Tamale,  Northern Ghana - West Africa",,Ghana,0,,[''],"The project seeks to provide rural and urban poor girls with ICT knowledge through seminars and workshops,as well as the provision of self explanatory and well illustrated ICT books, organization of inter school quiz and debate competition etc in order to bring ICT to the door step of the girl child to enable them  educate their families and the public on the effects of child rights abuse.      ",,"
\If you educate a man you educate an individual but if you educate a woman you educate a whole nation\""""
Dr. Kwegyir Aggrey (www.wikipedia.com)
yes I can!"
2012,258,KE,Kenya,KE,Kenya,KE,Kenya,KE,Kenya,,GIRL CHILD EDUCATION IN RURAL KENYA: EXPANSION OF ST. ALICE ANGELS ACADEMY ,"Kenya, Asembo East",,Kenya,0,,[''],"To ensure that girls complete school, raise awareness on HIV/AIDS and the consequences of early marriages and retrogressive [repressive/oppressive] cultural practices that rob girls of their right to education.",,"
â€œTo laugh often and much; to win the respect of intelligent people and the affection of children; to earn the appreciation of honest critics and to endure the betrayal of false friends. To appreciate beauty; to find the best in others; to leave the world a bit better whether by a healthy child, a garden patch, or a redeemed social condition; to know that even one life has breathed easier because you have lived. This is to have succeeded.â€_x000D_
 Ralph Waldo E
â€•http://www.goodreads.com/quotes/tag/life
My personal source of inspiration is Condoleezza rice. She was one of the most powerful and influential women in the world due to her academic achievements. She made be believe that everything is possible through hard work and determination. I also admire her sense of character and personality_x000D_
_x000D_
"
2012,259,UG,Uganda,UG,Uganda,UG,Uganda,UG,Uganda,,The Green Employment Factory,Uganda,,Uganda,0,,[''],"The Green Employment Factory  will equip young women and girls  with skills  to manufacture environmentally friendly shopping bags, manufacturing and assembling their own solar panels, develop briquettes from woody biomass as   clean energy source for cooking and assemble small wind turbines from local materials for electricity production in remote areas.",,"
The right way to begin is to pay attention to the Young and make them as good as possible.
Socrates
My personal inspiration is drawn from C.K. Prahalad's research and  experience.The Fortune at the Bottom of the Pyramid-Eradicating poverty through profits."
2012,260,AF,Afghanistan,AF,Afghanistan,AF,Afghanistan,AF,Afghanistan,,"Bamiyan,Female worker","Bamiyan, Afghanistan",,Afghanistan,0,,[''],"In Afghanistan, women  were kept away from school for 30 years. The course provides for women with sewing machines and materials for the literacy course. The aim of this project is to continue literacy course and sewing course until they get more confident to have their own business like open their own tailor shop or finding better job for women.",,"
â€œEducate a boy, and you educate an individual. Educate a girl, and you educate a community. â€œ (African proverb)
(African proverb)
I want to represent how Afghan women are interesting to get Economic freedom and they are  interesting to build up their life and their families._x000D_
IF you couldn't open the  below link please go to vimeo and inter my ID &password and watch my video._x000D_
 ID: sahra_mosawi@yahoo.com_x000D_
Password: salmabayat544_x000D_
"
2012,261,ZW,Zimbabwe,ZW,Zimbabwe,ZW,Zimbabwe,ZW,Zimbabwe,,The Marketer for Rural Women Entrepreneurs,Zimbabwe,,Zimbabwe,0,,[''],"In rural Zimbabwe, women's businesses routinely fail because women don't understand how to identify and reach a market. The Marketer for Rural Women Entrepreneurs will help 200 women create thriving businesses by teaching them how to understand the needs of their market, and the best way to reach those markets. Those 200 women will cascade learning to another 1000 women to achieve profound change.",,"
1. \Although the world is full of suffering
 it is also full of overcoming it.â€ -Helen Keller"
2012,262,CM,Cameroon,CM,Cameroon,CM,Cameroon,CM,Cameroon,,Business and Leadership Training for Women Living with HIV/AIDS,Batibo and Widikum-North West Region Cameroon,,Cameroon,0,,[''],"The four day training will bring together support group members already engaged in small businesses to gain more skills on marketing, record keeping and budgeting, self-esteem, and leadership. The aim is for support group members to apply these skills into their businesses and increase their sustainability for their families.",,"
A woman is the full circle._x000D_
Within her is the power to create, nurture and transform.  _x000D_

Diane Mariechild 
I believe the significant problems we see in the world today can not solved with the same level of thinking we were at when we created them.We must enhance our understanding consciousness and awareness on life privileges,opportunities and responsibilities and "
2012,263,MW,Malawi,MW,Malawi,MW,Malawi,MW,Malawi,,Support for teenage single mothers,"Blantyre, Malawi.",,Malawi,0,,[''],"Since the year 2006 our womenâ€™s organization called Badilika Foundation has been providing counseling, HIV education and social support to young women and girls who are involved in prostitution in the poor communities of Blantyre city in Malawi. This project is designed to provide entrepreneurship skills to teenage single mothers between 15 and 19 years for their economic empowerment.",,"
\You can tell the condition of a nation by looking at the status of its women.\"" ""
Jawaharlal Nehru
Our state president, Her Excellency Mrs. Joyce Banda is a source of inspiration to me. She has transformed the lives of many girls by sponsoring their education. She has established business associations for promoting women economic empowerment and most women are successful entrepreneurs due to her support. Because of her personal passion and her government's political will we will witness many women become empowered economically in this nation."
2012,264,LB,Lebanon,LB,Lebanon,LB,Lebanon,LB,Lebanon,,Women LEADing their Society,Lebanon,,Lebanon,0,,[''],"Through encouraging women to make use of their inherited traditional skills, we ensure sustainability in rural and underdeveloped areas in Lebanon, by linking these women to the proper trainers, banks, customers, etc. This also helps limit migration towards big cities, and preserves local identities and heritage.",,"
Life is either a daring adventure or nothing!
Heken Keeler
I am inspired by cheerful resilient and poor people, who face a new challenge everyday, and still keep their faith and their smiles. "
2012,265,CN,China,CN,China,CN,China,CN,China,,Spark:Her Accelerator program for women social entrepreneurs,China,,China,0,,[''],"The Spark:Her accelerator identifies and selects a outstanding female social entrepreneurs in China who are leading scalable and sustainable social ventures and provide them with capacity-building, access to networks and investors to scale their social enterprise and to increase their social and environmental impact. ",,"
Karma - What goes round comes round.
I would propose my mother, tho its highly likely its not from her.
The frustration of seeing talents wasted, ideas with great potential dying before they even have a proper chance, while I worry what world my baby has been born in and how we can solve the worlds' social and environmental problems before she has to suffer from them."
2012,266,CD,"Congo, the Democratic Republic of the",CD,"Congo, the Democratic Republic of the",CD,"Congo, the Democratic Republic of the",CD,"Congo, the Democratic Republic of the",,Women Enterprise Accelerator,"Kinshasa, The democratic republic of Congo",,"Congo, The Democratic Republic of The",0,,[''],"Women Enterprise Accelerator is a free program that provides women, young girls, young innovators,students and women entrepreneurs in the Congo mentorships, access to funding and networking to take their ideas to market and improve their chances of delivering a commercial and economic impact.",,"
Change is possible
Personal creation
I get more inspiration during the travel. Especially when I'm inside the plane at 33000 feet."
2012,267,IN,India,IN,India,IN,India,IN,India,,Ending Violence Through Financial Independence,"Jodhpur and Jalore, Rajasthan, India",,India,0,,[''],The existing program examined is Vikalpâ€™s Violence Free Zones (VFZs). Since 2008 these VFZs have provided a supportive and empowering environment in four districts of Rajasthan. But as a deep (financial) resource power imbalance exists and persists between the sexes Vikalp proposes integrating an individual sustainable enterprises and professionally-applicable skills development into their VFZs.,,"
\Small actions can make a big difference\""""
WE CAN campaign
Usha is the current Programme Director of Vikalp Sansthan (Vikalp). She is a fiercely strong woman; her passion, enthusiasm, and inspiration for these and other issues of gender inequality stems from her personal experiences with discrimination, violence, and attempted child marriage as a youth in Chittogarh. "
2012,268,PH,Philippines,PH,Philippines,PH,Philippines,PH,Philippines,,Project Stitch: Sewing for a brighter future for women,Philippines,,Philippines,0,,[''],This project aims to provide support to displaced women workers and young women in urban poor communities through sewing cooperatives. This livelihood program looks forward to women inspiring and empowering their fellow women through entrepreneurship.,,"
\Seize the day!\""""
Horace
My personal source of inspiration are the women workers and women peasants who at the same time fulfill their duties as mothers. Being both a worker/peasant and a mother is a societal role that requires strength that cannot be simply played. This only proves that women despite being regarded as weak, are the ones truly strong and resilient, weathering and enduring lifeâ€™s struggles."
2012,269,US,United States,GH,Ghana,US,United States,US,United States,,"Aketesia, Empowering Women with the Power of Fashion",Ghana,,United States,0,,[''],"Aketesia is an online social business that highlights the creative and technical skills of rural seamstresses in Ghana in order to sell highly fashionable, unique apparel and bags. We envision a future where women in every country are economically empowered to be able to fully support themselves and be able to support their familyâ€™s health, education and general well being.",,"
â€œLove takes off the masks that we fear we cannot live without and know we cannot live within.â€
James Baldwin, The Fire Next Time
My grandparents are my personal source of inspiration. My grandfather, who was active in the Civil Rights movement of the 60s, is a lover of history with an eye for social justice issues. He ingrained in our family the importance of doing the right thing instead of the easy thing, even if the easy thing is socially accepted, and taught us to help others and to be generous. He showed us how to embrace people from all walks of life, to be aware of history and how it repeats itself, and to stand up against injustice and the odiousness of racism. My grandmother, who was born into a poor immigrant family and became deaf in infancy, inspires me with her courage.  The only deaf person at her university, my grandmother graduated on time without any help from interpreters, a more than challenging task. My grandmother, then moved away from her small Pennsylvania farming town to Washington, D.C. on her own, undaunted by her deafness, and there procured a job, started a family, and continued to work in the government until her 60s. She taught me to pursue my goals without fear, that women should be in control of their futures, and that men and women should be equal partners in a household."
2012,270,,,,,,,,,,Asha Kiran ,Slum Area Mumbai ,,,0,,[''],"Asha Kiran Project aims to support the ideology of women's empowerment through self sufficiency in education and business. we sill work with target group bar girl, widow and women with disability all are deeply impoverished and socially economically and educationally stigmatized under this project spiritual, social, economic, and political(Advocacy) right based approach increase quality of life   ",,
2012,271,NO,Norway,NO,Norway,NO,Norway,NO,Norway,,Helping center for disable girls,Somalia,,Norway,0,,[''],"I have allready send the summery of the project, but had to send the video after i came to somalia for the first time after 22years. This project is for disabled girls in some cities in somalia. Those girls havent got any education background, lost their needs, forgotten from their families and are not able to take part of the social life.",,"
The best changes often start as single, simple thoughts. Think big, and discover how to make your dreams real.
I believe that every child should be given an equal opportunity in life.
I believe that every child should be given an equal opportunity in life."
2012,272,UG,Uganda,UG,Uganda,UG,Uganda,UG,Uganda,,Amani,"Maracha District, Uganda",,Uganda,0,,[''],"The project is creating sustainable and grass root solutions to teenage pregnancy and early marriage in rural communities of Uganda through directly involving the community in coming up with the solutions_x000D_
_x000D_
Amani has three programs;_x000D_
_x000D_
Our Time Is Yet To Come_x000D_
_x000D_
Social Entrepreneurship and Leadersship _x000D_
_x000D_
Give Me Light And Let Me See",,"
The is light at the end of the tunnel
My high school teacher
The people i associate with"
2012,273,VN,Viet Nam,VN,Viet Nam,VN,Viet Nam,VN,Viet Nam,,Marine Gifts_Inspiring Marine Conservation,Vietnam ,,Vietnam,0,,[''],"Marine Gifts (MG), established in 2011, is first and only social enterprise in Vietnams that works with poor women to conserve threatened marine and coastal environments, both protecting biodiversity, promote gender equity and alleviating poverty. Our business models include community based ecotourism (CBET); handicrafts made from marine waste, vocational and living skills training for poor women ",,"
â€œBe the change that you wish to see in the world.â€ 
Mahatma Gandhi
I have worked in NGO, Goverment officers and companies. Job gave me chance to travel everywhere in my country and some other contries in the world. I been to US, UK, the nertherland and I also been to India, Bangades, Cambodia, Lao, etc. Travel and work help me found out that there are no place in the world, women have to live under poor and be abused irrationaly as in marine protected areas of Vietnam - where they are living under poor, no livelihood and have to protect a very very rich resources to help rich peoples attract tourist to their resorts; help the goverment implement their commitment at all kind of international cooporation._x000D_
Just want to see a change in the life of these poor women!"
2012,274,CN,China,CN,China,CN,China,CN,China,,"Soap, the Hope","Beijing, China",,China,0,,[''],"The Soap the Hope project aims at reintegrating Heihaizi into Chinese society. Not officially registered in national household registration system, Heihaizi does not have legal identity and thus cannot do any commercial act. So they work in black market or as a prostitute to make money. By helping them to make soap and selling the soap instead of them, we want to give them sustainable way of life.",,"
Complete Combustion
myself
Having worked in NGOs and participating in other social projects, I was always surrounded by inspiring people. Discussion with them while preparing and organizing new projects provides me with opportunities to get inspiration and makes me explore the unknown territory of my mind."
2012,275,KR,"Korea, Republic of",ID,Indonesia,KR,"Korea, Republic of",KR,"Korea, Republic of",,Project for Independence of female farm workers,"Sukabumi, Jawa Barat, Indonesia",,"Korea, Republic of",0,,[''],This project is for supporting Indonesian female farm workers at Sukabumi area to perform its by their own efforts. Our team is aimed at women living in Sukabumi to offer mental education and agricultural training as well as opening educational farm in order to provide practical cultivation training and experience for the education of women farm workers will be workable,,"
If you would be loved, love and be lovable. 
Benjamin Franklin
Source of our inspiration is â€˜if I were themâ€™. When we experience their lives directly and indirectly and sympathize, we can know what they feel hard and pain. If making a project without sympathy, it was hard. However, when we know what was the most difficulty in their position, it is easy to build a project to solve this. During the course of sympathizing and looking for a solution, a practical, continuous idea can come out. "
2012,276,IR,"Iran, Islamic Republic of",IR,"Iran, Islamic Republic of",IR,"Iran, Islamic Republic of",IR,"Iran, Islamic Republic of",,women empowermnet,IRAN,,"Iran, Islamic Republic of",0,,[''],"We are an NGO with a mission of eliminating child labour. In order to achieve this we provide_x000D_
the opportunity of employment for the mothers so that women are empowered through this_x000D_
process and create sustainable livelihood to support the family.Setting up a catering to prepare and distribute food to organisations, companies with the_x000D_
capacity of 500 meal daily.",,"
what ever the struggle.continue the climb,it maybe one step to summit
I forgot,sorry
our abilities,experiments and having sense of responsibility about our country  "
2012,277,NP,Nepal,NP,Nepal,NP,Nepal,NP,Nepal,,Powering The Powerless,"Kathmandu,Nepal",,Nepal,0,,[''],"Kathmandu sees a huge deficit of semiskilled workforce (woodcarving, plumbers, electrician, and painter).Maintenance in a household has been a huge problem as most of the resource person are men and they go aboard for work. The idea here is to create an organization which will train the women and change the type of work they have been doing .The organization thus created will sell service.",,"
If you have knowledge, let others light their candles in it.â€ 
Margaret Fuller, journalist, critic, and womenâ€™s rights advocate
The women tempo drivers of Nepal who learned driving and today many of them own their own tempo .This has brought a  huge change in their life and status in their family as well perception of the society towards them  "
2012,278,KE,Kenya,KE,Kenya,KE,Kenya,KE,Kenya,,YOUth Shift Africa PROJECT: â€˜â€™JITEGEMEEâ€™â€™ [INDEPENDENT],"Mombasa,Kenya",,Kenya,0,,[''],"The main aim of YSA/GSA is to create conducive  networks and social environments which allow young people from disadvantaged backgrounds to discover and cultivate their individual gifts, dreams, talents and visions within an aura of possibility and high motivation, help heal past trauma preventing one from realizing those dreams.",,"
In a gentle way, you can shake the world..
Mahatma Gandhi
Mostly i read books and watch presentations from motivational and inspirational leaders."
2012,279,SG,Singapore,SG,Singapore,SG,Singapore,SG,Singapore,,Yayasan Kesehatan Masyarakat ,"Bondalem, Indonesia",,Singapore,0,,[''],"Yayasan Kesehatan Masyarakat will be a sustainable community health program that promotes empowerment through education. By training young women as community health workers, they become promising catalysts for change and social justice in their communities, not only for the improvement of health in their community but also for the status of girls and women. ",,"
Wonder a little less, wander a little more.
My sister
My classmates. I attend an all women's college and am constantly surrounded by bright, intelligent, and incredibly driven young women who are committed to making a difference in the world. Their passion and dedication inspires me to chase my dreams and continually challenge myself to be the best that I can be. "
